slug,path,topic,cluster,publish_date,last_updated,last_validation,affiliate_products,traffic_estimate,status,word_count,readability,broken_links,missing_schema,missing_disclosure,missing_cta,pricing_signal,version_signal,duplicate_competitors_detected,reasons
vi/senja-review-2026,D:\AFFILATE BOT\site_output\vi\senja-review-2026\index.html,"Senja Đánh giá 2026: Tính năng, Giá, Ưu điểm, Hạn chế & Lựa chọn thay thế",vi,2026-06-13,2026-06-13,2026-06-13,,0,Broken,4845,52.99,7,False,True,True,False,False,False,broken links detected
vi/serpstat-review-2026,D:\AFFILATE BOT\site_output\vi\serpstat-review-2026\index.html,Ghi chú đánh giá,vi,2026-06-16,2026-06-16,2026-06-16,,0,Broken,2394,52.17,2,False,True,True,False,False,True,broken links detected
vi/sitemap,D:\AFFILATE BOT\site_output\vi\sitemap\index.html,HTML Sitemap,vi,2026-06-02,2026-06-02,2026-06-02,,0,Broken,1043,20.29,4,False,True,True,False,False,True,broken links detected
vi/surfer-seo,D:\AFFILATE BOT\site_output\vi\surfer-seo\index.html,Đánh giá Surfer SEO,vi,2026-06-02,2026-06-02,2026-06-02,surfer-seo; Surfer SEO,0,Broken,3530,70.6,2,False,True,True,False,False,True,broken links detected
vi/surfer-seo-alternatives,D:\AFFILATE BOT\site_output\vi\surfer-seo-alternatives\index.html,Ghi chú đánh giá,vi,2026-06-12,2026-06-12,2026-06-12,,0,Broken,2316,47.57,1,False,True,True,False,False,True,broken links detected
vi/surfer-seo-free-trial,D:\AFFILATE BOT\site_output\vi\surfer-seo-free-trial\index.html,Ghi chú đánh giá,vi,2026-06-12,2026-06-12,2026-06-12,,0,Broken,2294,46.11,1,False,True,True,False,False,True,broken links detected
vi/surfer-seo-pricing,D:\AFFILATE BOT\site_output\vi\surfer-seo-pricing\index.html,Giá Surfer SEO: những điểm cần kiểm tra trước khi mua,vi,2026-07-06,2026-07-06,2026-07-06,surfer-seo; Surfer SEO,0,Broken,1502,56.73,2,False,True,True,True,False,True,broken links detected
vi/surfer-seo-vs-clearscope,D:\AFFILATE BOT\site_output\vi\surfer-seo-vs-clearscope\index.html,Ghi chú đánh giá,vi,2026-06-12,2026-06-12,2026-06-12,,0,Broken,2322,47.93,1,False,True,True,False,False,True,broken links detected
vi/synthesia,D:\AFFILATE BOT\site_output\vi\synthesia\index.html,Đánh giá Synthesia,vi,2026-06-02,2026-06-02,2026-06-02,synthesia,0,Broken,3287,70.06,2,False,True,True,False,False,True,broken links detected
vi/systeme-io-review-2026,D:\AFFILATE BOT\site_output\vi\systeme-io-review-2026\index.html,Systeme.io Đánh giá 2026,vi,2026-06-16,2026-06-16,2026-06-16,,0,Broken,2569,55.91,7,False,True,True,False,False,False,broken links detected
vi/tally-forms-review-2026,D:\AFFILATE BOT\site_output\vi\tally-forms-review-2026\index.html,"Tally Forms Đánh giá 2026: Tính năng, Giá, Ưu điểm, Hạn chế & Lựa chọn thay thế",vi,2026-06-13,2026-06-13,2026-06-13,,0,Broken,4873,52.51,7,False,True,True,False,False,False,broken links detected
vi/terms,D:\AFFILATE BOT\site_output\vi\terms\index.html,Điều khoản,vi,2026-06-02,2026-06-02,2026-06-02,,0,Broken,806,47.64,3,False,True,True,False,False,False,broken links detected
vi/terms-of-service,D:\AFFILATE BOT\site_output\vi\terms-of-service\index.html,Điều khoản of Service,vi,2026-06-02,2026-06-02,2026-06-02,,0,Broken,888,46.25,5,False,True,True,False,False,False,broken links detected
vi/testing-methodology,D:\AFFILATE BOT\site_output\vi\testing-methodology\index.html,Phương pháp thử nghiệm,vi,2026-06-02,2026-06-02,2026-06-02,,0,Broken,970,47.84,6,False,True,True,False,False,False,broken links detected
vi/trackdesk-review-2026,D:\AFFILATE BOT\site_output\vi\trackdesk-review-2026\index.html,Ghi chú đánh giá,vi,2026-06-12,2026-06-12,2026-06-12,,0,Broken,2579,49.38,7,False,True,True,False,False,True,broken links detected
vi/ubersuggest-review-2026,D:\AFFILATE BOT\site_output\vi\ubersuggest-review-2026\index.html,Ghi chú đánh giá,vi,2026-06-16,2026-06-16,2026-06-16,,0,Broken,2340,51.97,2,False,True,True,False,False,True,broken links detected
vi/unbounce-review-2026,D:\AFFILATE BOT\site_output\vi\unbounce-review-2026\index.html,Ghi chú đánh giá,vi,2026-06-16,2026-06-16,2026-06-16,,0,Broken,2393,53.38,2,False,True,True,False,False,True,broken links detected
vi/webflow,D:\AFFILATE BOT\site_output\vi\webflow\index.html,Đánh giá Webflow,vi,2026-06-02,2026-06-02,2026-06-02,webflow,0,Broken,3464,69.95,2,False,True,True,False,False,True,broken links detected
vi/webflow-ai,D:\AFFILATE BOT\site_output\vi\webflow-ai\index.html,Đánh giá Webflow AI,vi,2026-06-02,2026-06-02,2026-06-02,webflow-ai; Webflow AI; Webflow,0,Broken,3637,70.47,2,False,True,True,False,False,True,broken links detected
vi/webflow-pros-and-cons,D:\AFFILATE BOT\site_output\vi\webflow-pros-and-cons\index.html,Webflow Ưu điểm và hạn chế 2026,vi,2026-06-11,2026-06-11,2026-06-11,Webflow,0,Broken,2515,48.9,1,False,True,True,False,False,False,broken links detected
vi/website-builder-alternatives,D:\AFFILATE BOT\site_output\vi\website-builder-alternatives\index.html,Ghi chú đánh giá,vi,2026-06-16,2026-06-16,2026-06-16,bolt; webflow-ai; webflow; lovable; framer,0,Broken,2848,54.95,2,False,True,True,False,False,True,broken links detected
vi/website-builder-software-review,D:\AFFILATE BOT\site_output\vi\website-builder-software-review\index.html,Ghi chú đánh giá,vi,2026-06-14,2026-06-14,2026-06-14,bolt; webflow-ai; webflow; lovable; framer,0,Broken,3105,57.89,3,False,True,True,False,False,True,broken links detected
vi/windsurf,D:\AFFILATE BOT\site_output\vi\windsurf\index.html,Đánh giá Windsurf,vi,2026-06-02,2026-06-02,2026-06-02,windsurf,0,Broken,3462,69.98,2,False,True,True,False,False,False,broken links detected
vi/windsurf-review,D:\AFFILATE BOT\site_output\vi\windsurf-review\index.html,Ghi chú đánh giá Windsurf,vi,2026-06-14,2026-06-14,2026-06-14,windsurf; cursor; github-copilot,0,Broken,3801,56.78,2,False,True,True,False,False,True,broken links detected
vi/windsurf-review-2026,D:\AFFILATE BOT\site_output\vi\windsurf-review-2026\index.html,Windsurf Đánh giá 2026,vi,2026-06-08,2026-06-08,2026-06-08,Windsurf,0,Broken,2258,54.16,2,False,True,True,False,False,True,broken links detected
vi/wordtune-review-2026,D:\AFFILATE BOT\site_output\vi\wordtune-review-2026\index.html,Ghi chú đánh giá,vi,2026-06-16,2026-06-16,2026-06-16,,0,Broken,2365,53.07,2,False,True,True,False,False,True,broken links detected
vi/zapier,D:\AFFILATE BOT\site_output\vi\zapier\index.html,Đánh giá Zapier,vi,2026-06-02,2026-06-02,2026-06-02,zapier,0,Broken,3460,70.55,2,False,True,True,False,False,True,broken links detected
vi/zapier-alternatives,D:\AFFILATE BOT\site_output\vi\zapier-alternatives\index.html,Zapier Lựa chọn thay thế 2026,vi,2026-06-08,2026-06-08,2026-06-08,Zapier,0,Broken,2159,53.41,2,False,True,True,False,False,False,broken links detected
vi/zapier-pricing,D:\AFFILATE BOT\site_output\vi\zapier-pricing\index.html,How Much Does Zapier Cost in 2026?,vi,2026-06-11,2026-06-11,2026-06-11,Zapier,0,Broken,2271,49.27,3,False,True,True,True,False,True,broken links detected
webflow,D:\AFFILATE BOT\site_output\webflow\index.html,Webflow Review,general,2026-06-02,2026-06-02,2026-06-02,webflow,0,Broken,2060,56.57,1,False,False,False,False,False,True,broken links detected
webflow-ai,D:\AFFILATE BOT\site_output\webflow-ai\index.html,Webflow AI Review,general,2026-06-02,2026-06-02,2026-06-02,webflow-ai; Webflow AI; Webflow,0,Broken,2142,56.35,1,False,False,False,False,False,True,broken links detected
webflow-pros-and-cons,D:\AFFILATE BOT\site_output\webflow-pros-and-cons\index.html,Webflow Pros and Cons 2026,general,2026-06-11,2026-06-11,2026-06-11,Webflow,0,Broken,2431,50.27,1,False,False,True,False,False,False,broken links detected
website-builder-alternatives,D:\AFFILATE BOT\site_output\website-builder-alternatives\index.html,Best Website Builder Alternatives for 2026,general,2026-07-06,2026-07-06,2026-07-06,bolt; webflow-ai; webflow; lovable; framer,0,Broken,2165,55.74,1,False,False,False,False,False,False,broken links detected
website-builder-software-review,D:\AFFILATE BOT\site_output\website-builder-software-review\index.html,Website Builder Software Review: Research-Style Review for 2026,review,2026-06-14,2026-06-14,2026-06-14,bolt; webflow-ai; webflow; lovable; framer,0,Broken,2267,55.6,1,False,False,False,False,False,True,broken links detected
windsurf,D:\AFFILATE BOT\site_output\windsurf\index.html,Windsurf Review,general,2026-06-02,2026-06-02,2026-06-02,windsurf,0,Broken,2082,57.91,1,False,False,False,False,False,False,broken links detected
windsurf-review,D:\AFFILATE BOT\site_output\windsurf-review\index.html,Windsurf Review: Is This Agent-Style AI Coding Workflow Worth Testing?,review,2026-06-14,2026-06-14,2026-06-14,windsurf; cursor; github-copilot,0,Broken,3231,58.34,1,False,False,True,False,False,True,broken links detected
windsurf-review-2026,D:\AFFILATE BOT\site_output\windsurf-review-2026\index.html,Windsurf Review 2026,review,2026-06-08,2026-06-08,2026-06-08,Windsurf,0,Broken,1271,51.55,1,False,False,True,False,False,True,broken links detected
wordtune-review-2026,D:\AFFILATE BOT\site_output\wordtune-review-2026\index.html,"Wordtune Review 2026: AI Writing Assistant Features, Pricing and Alternatives",review,2026-06-16,2026-06-16,2026-06-16,,0,Broken,2042,50.14,1,False,False,True,True,False,False,broken links detected
zapier,D:\AFFILATE BOT\site_output\zapier\index.html,Zapier Review,general,2026-06-02,2026-06-02,2026-06-02,zapier,0,Broken,2041,57.92,1,False,False,False,False,False,True,broken links detected
zapier-alternatives,D:\AFFILATE BOT\site_output\zapier-alternatives\index.html,Zapier Alternatives 2026,general,2026-06-08,2026-06-08,2026-06-08,Zapier,0,Broken,1211,50.54,1,False,False,True,False,False,False,broken links detected
zapier-pricing,D:\AFFILATE BOT\site_output\zapier-pricing\index.html,How Much Does Zapier Cost in 2026?,pricing,2026-06-11,2026-06-11,2026-06-11,Zapier,0,Broken,2405,52.41,1,False,False,True,True,False,True,broken links detected
affiliate-disclosure,D:\AFFILATE BOT\site_output\affiliate-disclosure\index.html,Affiliate Disclosure,general,2026-07-06,2026-07-07,2026-07-07,,0,Needs Update,254,60.66,0,False,False,True,False,False,False,low word count; missing CTA
affordable-ai-coding-platform,D:\AFFILATE BOT\site_output\affordable-ai-coding-platform\index.html,Affordable Ai Coding Platform,general,2026-07-06,2026-06-25,2026-06-25,,0,Needs Update,1541,60.02,0,False,False,True,False,False,True,duplicate competitors detected; missing CTA
affordable-ai-productivity-platform,D:\AFFILATE BOT\site_output\affordable-ai-productivity-platform\index.html,Affordable Ai Productivity Platform,general,2026-07-06,2026-06-25,2026-06-25,,0,Needs Update,1541,59.4,0,False,False,True,False,False,True,duplicate competitors detected; missing CTA
affordable-ai-search-platform-buyer-guide-2026,D:\AFFILATE BOT\site_output\affordable-ai-search-platform-buyer-guide-2026\index.html,"Affordable AI Search Platform Buyer Guide 2026: Cost, Quality, and Risk",general,2026-07-02,2026-07-02,2026-07-02,,0,Needs Update,1181,56.26,0,False,False,True,False,False,False,missing CTA
affordable-ai-search-platform-faq-2026,D:\AFFILATE BOT\site_output\affordable-ai-search-platform-faq-2026\index.html,Affordable Ai Search Platform Faq 2026,general,2026-07-06,2026-06-30,2026-06-30,,0,Needs Update,1644,59.33,0,False,False,True,False,False,False,missing CTA
affordable-ai-seo-platform,D:\AFFILATE BOT\site_output\affordable-ai-seo-platform\index.html,Affordable Ai Seo Platform,general,2026-07-06,2026-06-25,2026-06-25,,0,Needs Update,1541,60.02,0,False,False,True,False,False,True,duplicate competitors detected; missing CTA
agency-agents-review-comparison-2026,D:\AFFILATE BOT\site_output\agency-agents-review-comparison-2026\index.html,Agency Agents Review Comparison 2026,review,2026-07-06,2026-06-30,2026-06-30,,0,Needs Update,1608,60.38,0,False,False,True,False,False,False,missing CTA
agency-agents-review-integrations-2026,D:\AFFILATE BOT\site_output\agency-agents-review-integrations-2026\index.html,Agency Agents Integrations 2026: A Practical Automation Stack Guide,review,2026-07-02,2026-07-02,2026-07-02,,0,Needs Update,1166,56.73,0,False,False,True,False,False,False,missing CTA
ai-berkshire-review-alternatives-2026,D:\AFFILATE BOT\site_output\ai-berkshire-review-alternatives-2026\index.html,Ai Berkshire Review Alternatives 2026,review,2026-07-06,2026-06-30,2026-06-30,,0,Needs Update,1606,59.93,0,False,False,True,False,False,False,missing CTA
ai-berkshire-review-buyer-guide-2026,D:\AFFILATE BOT\site_output\ai-berkshire-review-buyer-guide-2026\index.html,AI Berkshire Buyer Guide 2026: What to Verify Before You Trust It,review,2026-07-02,2026-07-02,2026-07-02,,0,Needs Update,1185,55.91,0,False,False,True,False,False,False,missing CTA
best-ai-coding-software,D:\AFFILATE BOT\site_output\best-ai-coding-software\index.html,Best Ai Coding Software,best,2026-07-06,2026-06-25,2026-06-25,,0,Needs Update,1541,60.65,0,False,False,True,False,False,True,duplicate competitors detected; missing CTA
best-ai-search-software-comparison-2026,D:\AFFILATE BOT\site_output\best-ai-search-software-comparison-2026\index.html,Best Ai Search Software Comparison 2026,best,2026-07-06,2026-06-30,2026-06-30,,0,Needs Update,1650,59.36,0,False,False,True,False,False,False,missing CTA
best-ai-search-software-use-cases-2026,D:\AFFILATE BOT\site_output\best-ai-search-software-use-cases-2026\index.html,"Best AI Search Software Use Cases 2026: Research, Support, and Knowledge",best,2026-07-02,2026-07-02,2026-07-02,,0,Needs Update,1163,55.79,0,False,False,True,False,False,False,missing CTA
best-ai-seo-software,D:\AFFILATE BOT\site_output\best-ai-seo-software\index.html,Best Ai Seo Software,best,2026-07-06,2026-06-25,2026-06-25,,0,Needs Update,1541,60.65,0,False,False,True,False,False,True,duplicate competitors detected; missing CTA
council-of-high-intelligence-review-pricing-2026,D:\AFFILATE BOT\site_output\council-of-high-intelligence-review-pricing-2026\index.html,Council Of High Intelligence Review Pricing 2026,review,2026-07-06,2026-06-30,2026-06-30,,0,Needs Update,1634,59.07,0,False,False,True,True,False,False,missing CTA
council-of-high-intelligence-review-use-cases-2026,D:\AFFILATE BOT\site_output\council-of-high-intelligence-review-use-cases-2026\index.html,Council of High Intelligence Use Cases 2026: Where Multi-Agent Review Helps,review,2026-07-02,2026-07-02,2026-07-02,,0,Needs Update,1192,56.95,0,False,False,True,False,False,False,missing CTA
cupy-review-alternatives-2026,D:\AFFILATE BOT\site_output\cupy-review-alternatives-2026\index.html,Cupy Review Alternatives 2026,review,2026-07-06,2026-06-30,2026-06-30,,0,Needs Update,1586,60.52,0,False,False,True,False,False,False,missing CTA
cupy-review-tutorial-2026,D:\AFFILATE BOT\site_output\cupy-review-tutorial-2026\index.html,CuPy Tutorial 2026: A Practical NumPy-to-GPU Migration Guide,review,2026-07-02,2026-07-02,2026-07-02,,0,Needs Update,1129,55.83,0,False,False,True,False,False,False,missing CTA
editorial-policy,D:\AFFILATE BOT\site_output\editorial-policy\index.html,Editorial Policy,general,2026-07-06,2026-07-07,2026-07-07,,0,Needs Update,281,55.55,0,False,False,True,False,False,False,low word count; missing CTA
free-for-dev-review-pricing-2026,D:\AFFILATE BOT\site_output\free-for-dev-review-pricing-2026\index.html,Free For Dev Review Pricing 2026,review,2026-07-06,2026-06-30,2026-06-30,,0,Needs Update,1618,60.47,0,False,False,True,True,False,False,missing CTA
free-for-dev-review-use-cases-2026,D:\AFFILATE BOT\site_output\free-for-dev-review-use-cases-2026\index.html,Free for Developers Use Cases 2026: How to Use Free-for.dev Safely,review,2026-07-02,2026-07-02,2026-07-02,,0,Needs Update,1219,57.28,0,False,False,True,False,False,False,missing CTA
logto-review-pricing-2026,D:\AFFILATE BOT\site_output\logto-review-pricing-2026\index.html,Logto Pricing 2026: Cloud Plans vs Self-Hosting Costs,review,2026-07-02,2026-07-02,2026-07-02,,0,Needs Update,1164,56.04,0,False,False,True,True,False,False,missing CTA
logto-review-tutorial-2026,D:\AFFILATE BOT\site_output\logto-review-tutorial-2026\index.html,Logto Review Tutorial 2026,review,2026-07-06,2026-06-30,2026-06-30,,0,Needs Update,1586,60.56,0,False,False,True,False,False,False,missing CTA
review/codeium,D:\AFFILATE BOT\site_output\review\codeium\index.html,Redirecting,review,2026-07-06,2026-07-06,2026-07-06,,0,Needs Update,14,64.49,0,True,True,True,False,False,True,missing schema; low word count; duplicate competitors detected; missing CTA; affiliate disclosure missing
surfer-seo-pricing-2026,D:\AFFILATE BOT\site_output\surfer-seo-pricing-2026\index.html,Redirecting,pricing,2026-07-06,2026-07-06,2026-07-06,,0,Needs Update,13,67.82,0,True,True,True,True,False,True,missing schema; low word count; duplicate competitors detected; missing CTA; affiliate disclosure missing
tavant-agentic-ai-platform-use-cases-2026,D:\AFFILATE BOT\site_output\tavant-agentic-ai-platform-use-cases-2026\index.html,Tavant Agentic AI Platform Use Cases 2026: Software Engineering Automation,general,2026-07-02,2026-07-02,2026-07-02,,0,Needs Update,1163,54.19,0,False,False,True,False,False,False,missing CTA
tavant-debuts-agentic-ai-platform-for-software-engineering-automation-tutorial-2026,D:\AFFILATE BOT\site_output\tavant-debuts-agentic-ai-platform-for-software-engineering-automation-tutorial-2026\index.html,"Tavant Debuts Agentic Ai Platform For Software Engineering, Automation Tutorial 2026",general,2026-07-06,2026-06-30,2026-06-30,,0,Needs Update,1730,56.48,0,False,False,True,False,False,False,missing CTA
vi/affiliate-disclosure,D:\AFFILATE BOT\site_output\vi\affiliate-disclosure\index.html,Tiết lộ affiliate,vi,2026-07-06,2026-07-07,2026-07-07,,0,Needs Update,346,68.75,0,False,True,True,False,False,False,low word count; missing CTA; affiliate disclosure missing
vi/affordable-ai-coding-platform,D:\AFFILATE BOT\site_output\vi\affordable-ai-coding-platform\index.html,Affordable Ai Coding Platform,vi,2026-07-06,2026-06-25,2026-06-25,,0,Needs Update,1638,63.29,0,False,True,True,False,False,True,duplicate competitors detected; missing CTA; affiliate disclosure missing
vi/affordable-ai-productivity-platform,D:\AFFILATE BOT\site_output\vi\affordable-ai-productivity-platform\index.html,Affordable Ai Productivity Platform,vi,2026-07-06,2026-06-25,2026-06-25,,0,Needs Update,1638,62.7,0,False,True,True,False,False,True,duplicate competitors detected; missing CTA; affiliate disclosure missing
vi/affordable-ai-seo-platform,D:\AFFILATE BOT\site_output\vi\affordable-ai-seo-platform\index.html,Affordable Ai Seo Platform,vi,2026-07-06,2026-06-25,2026-06-25,,0,Needs Update,1638,63.29,0,False,True,True,False,False,True,duplicate competitors detected; missing CTA; affiliate disclosure missing
vi/best-ai-coding-software,D:\AFFILATE BOT\site_output\vi\best-ai-coding-software\index.html,Best Ai Coding Software,vi,2026-07-06,2026-06-25,2026-06-25,,0,Needs Update,1638,63.88,0,False,True,True,False,False,True,duplicate competitors detected; missing CTA; affiliate disclosure missing
vi/best-ai-seo-software,D:\AFFILATE BOT\site_output\vi\best-ai-seo-software\index.html,Best Ai Seo Software,vi,2026-07-06,2026-06-25,2026-06-25,,0,Needs Update,1638,63.88,0,False,True,True,False,False,True,duplicate competitors detected; missing CTA; affiliate disclosure missing
